,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
74000,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384,36384
76000,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248,37248
78000,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124,38124
80000,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996,38996
82000,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868,39868
84000,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748,40748
86000,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640,41640
88000,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516,42516
90000,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080,44080
92000,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956,44956
94000,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832,45832
96000,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704,46704
98000,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568,47568
100000,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436,48436
