m|k - RSS (KB),100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
72000, 38444, 38372, 38532, 38512, 38396, 38380, 38332, 38404, 38384, 38332, 38388, 38528, 38380, 38396, 38432, 38388, 38528, 38384, 38472, 38472, 38476, 38516, 38448, 38360, 38384, 38532, 38384, 38436, 38436, 38464, 38444, 38476, 38456, 38376, 38448, 38516, 38456, 38356, 38444, 38512, 38532, 38396, 38368, 38428, 38540, 38540, 38472, 38468, 38388, 38448
74000, 39308, 39564, 39364, 39488, 39312, 39560, 39312, 39308, 39488, 39584, 39304, 39500, 39452, 39492, 39560, 39280, 39588, 39560, 39300, 39508, 39452, 39580, 39256, 39304, 39580, 39580, 39580, 39580, 39384, 39468, 39580, 39512, 39348, 39488, 39588, 39496, 39488, 39584, 39500, 39316, 39476, 39500, 39588, 39256, 39392, 39480, 39496, 39512, 39512, 39380
76000, 40396, 40416, 40420, 40404, 40420, 40324, 40404, 40348, 40444, 40332, 40416, 40348, 40424, 40400, 40416, 40400, 40384, 40400, 40340, 40336, 40416, 40416, 40400, 40428, 40328, 40416, 40420, 40328, 40484, 40400, 40420, 40352, 40400, 40428, 40352, 40320, 40420, 40356, 40344, 40400, 40408, 40400, 40420, 40428, 40344, 40412, 40400, 40352, 40428, 40420
78000, 41312, 41396, 41408, 41400, 41304, 41396, 41316, 41372, 41308, 41404, 41396, 41404, 41380, 41408, 41304, 41408, 41352, 41400, 41400, 41328, 41464, 41452, 41400, 41396, 41312, 41304, 41404, 41308, 41408, 41304, 41292, 41320, 41380, 41300, 41324, 41392, 41304, 41408, 41380, 41372, 41296, 41340, 41204, 41324, 41384, 41392, 41408, 41332, 41400, 41380
80000, 42180, 42324, 42260, 42228, 42260, 42236, 42180, 42176, 42180, 42184, 42212, 42156, 42180, 42128, 42168, 42160, 42260, 42236, 42260, 42192, 42152, 42156, 42264, 42152, 42268, 42172, 42268, 42324, 42324, 42188, 42128, 42152, 42184, 42176, 42324, 42256, 42180, 42172, 42260, 42256, 42260, 42260, 42152, 42180, 42252, 42252, 42248, 42252, 42184, 42264
82000, 43364, 43100, 43372, 43272, 43044, 43272, 43292, 43256, 43284, 43364, 43276, 43276, 43348, 43100, 43368, 43368, 43324, 43348, 43256, 43080, 43256, 43352, 43344, 43280, 43272, 43284, 43296, 43252, 43348, 43348, 43272, 43364, 43372, 43376, 43292, 43240, 43372, 43176, 43236, 43288, 43276, 43292, 43376, 43348, 43256, 43268, 43348, 43368, 43364, 43300
84000, 44132, 44120, 44144, 44120, 44132, 44216, 44120, 44120, 44196, 44220, 44224, 44120, 44088, 44088, 44196, 44196, 44220, 44224, 44140, 44136, 44144, 44220, 44148, 44112, 44128, 44196, 44140, 44112, 44212, 44120, 44120, 44144, 44212, 44144, 44124, 44136, 44144, 44212, 44140, 44200, 44152, 44212, 44196, 44084, 44224, 44132, 44216, 44212, 44120, 44144
86000, 45200, 45308, 45228, 45224, 45228, 45172, 45208, 45300, 45224, 45200, 45032, 45304, 45296, 45204, 45228, 45280, 45308, 45232, 45296, 45228, 45212, 45220, 45280, 45204, 45308, 45300, 45208, 45220, 45300, 45228, 45248, 45296, 45204, 45228, 45228, 45296, 45284, 45296, 45284, 45212, 45284, 45220, 45232, 45220, 45172, 45308, 45232, 45308, 45296, 45284
88000, 46076, 46052, 46032, 46148, 46080, 46076, 46164, 46048, 46060, 46164, 46164, 46136, 46132, 46156, 46152, 46084, 46160, 46152, 46156, 46064, 46152, 46072, 46132, 46132, 46056, 46064, 46152, 46152, 46084, 46072, 46060, 46052, 46024, 46056, 46156, 46024, 46072, 46080, 46160, 46136, 46056, 46156, 46160, 46156, 46024, 46160, 46056, 46132, 46068, 46072
90000, 47692, 47768, 47772, 47772, 47668, 47748, 47664, 47760, 47672, 47696, 47764, 47760, 47772, 47768, 47764, 47748, 47692, 47596, 47696, 47668, 47748, 47692, 47708, 47672, 47676, 47756, 47640, 47712, 47676, 47768, 47780, 47688, 47688, 47636, 47756, 47776, 47652, 47600, 47712, 47772, 47700, 47776, 47776, 47676, 47772, 47684, 47680, 47748, 47628, 47692
92000, 48864, 48820, 48808, 48876, 48784, 48792, 48740, 48804, 48792, 48684, 48824, 48880, 48752, 48788, 48812, 48788, 48876, 48796, 48808, 48808, 48804, 48860, 48888, 48888, 48768, 48860, 48780, 48780, 48804, 48888, 48816, 48880, 48872, 48788, 48764, 48792, 48868, 48884, 48864, 48784, 48796, 48784, 48808, 48888, 48772, 48792, 48776, 48800, 48752, 48804
94000, 49588, 49656, 49560, 49732, 49656, 49712, 49668, 49536, 49620, 49672, 49660, 49644, 49744, 49636, 49660, 49712, 49536, 49652, 49640, 49740, 49728, 49744, 49640, 49648, 49604, 49740, 49660, 49744, 49660, 49648, 49604, 49728, 49644, 49572, 49672, 49712, 49660, 49640, 49660, 49640, 49660, 49740, 49660, 49740, 49736, 49732, 49608, 49628, 49636, 49660
96000, 50512, 50596, 50432, 50508, 50456, 50408, 50496, 50588, 50776, 50580, 50504, 50492, 50568, 50488, 50564, 50692, 50504, 50768, 50584, 50592, 50684, 50684, 50584, 50584, 50512, 50768, 50700, 50576, 50580, 50500, 50504, 50484, 50564, 50564, 50584, 50596, 50504, 50788, 50500, 50788, 50596, 50516, 50512, 50588, 50516, 50584, 50480, 50512, 50536, 50504
98000, 51608, 51620, 51584, 51688, 51620, 51556, 51604, 51592, 51596, 51588, 51620, 51524, 51592, 51528, 51588, 51584, 51620, 51544, 51672, 51628, 51672, 51588, 51616, 51592, 51620, 51628, 51560, 51492, 51700, 51608, 51608, 51524, 51588, 51692, 51688, 51588, 51672, 51520, 51620, 51612, 51616, 51616, 51596, 51620, 51676, 51616, 51676, 51612, 51560, 51604
100000, 52476, 52372, 52528, 52552, 52532, 52448, 52404, 52544, 52480, 52452, 52456, 52412, 52456, 52532, 52404, 52548, 52524, 52472, 52456, 52464, 52484, 52532, 52452, 52476, 52472, 52456, 52460, 52480, 52472, 52396, 52396, 52460, 52472, 52456, 52500, 52540, 52556, 52428, 52472, 52456, 52456, 52472, 52532, 52460, 52404, 52472, 52392, 52360, 52552, 52480
