,10000000,20000000,30000000,40000000,50000000,60000000,70000000,80000000,90000000,100000000,110000000,120000000,130000000,140000000,150000000,160000000,170000000,180000000,190000000,200000000,210000000,220000000,230000000,240000000,250000000,260000000,270000000,280000000,290000000,300000000,310000000,320000000,330000000,340000000,350000000,360000000,370000000,380000000,390000000,400000000,410000000,420000000,430000000,440000000,450000000,460000000,470000000,480000000,490000000,500000000
66000,53628,65916,90492,90492,90492,139644,139644,139644,139644,139644,237948,237948,237948,237948,237948,237948,237948,237948,237948,237948,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,434556,827772,827772,827772,827772,827772,827772,827772,827772,827772,827772
68000,54632,66920,91496,91496,91496,140648,140648,140648,140648,140648,238952,238952,238952,238952,238952,238952,238952,238952,238952,238952,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,435560,828776,828776,828776,828776,828776,828776,828776,828776,828776,828776
70000,55504,67792,92368,92368,92368,141520,141520,141520,141520,141520,239824,239824,239824,239824,239824,239824,239824,239824,239824,239824,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,436432,829648,829648,829648,829648,829648,829648,829648,829648,829648,829648
72000,56380,68668,93244,93244,93244,142396,142396,142396,142396,142396,240700,240700,240700,240700,240700,240700,240700,240700,240700,240700,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,437308,830524,830524,830524,830524,830524,830524,830524,830524,830524,830524
74000,57252,69540,94116,94116,94116,143268,143268,143268,143268,143268,241572,241572,241572,241572,241572,241572,241572,241572,241572,241572,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,438180,831396,831396,831396,831396,831396,831396,831396,831396,831396,831396
76000,58116,70404,94980,94980,94980,144132,144132,144132,144132,144132,242436,242436,242436,242436,242436,242436,242436,242436,242436,242436,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,439044,832260,832260,832260,832260,832260,832260,832260,832260,832260,832260
78000,58992,71280,95856,95856,95856,145008,145008,145008,145008,145008,243312,243312,243312,243312,243312,243312,243312,243312,243312,243312,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,439920,833136,833136,833136,833136,833136,833136,833136,833136,833136,833136
80000,59864,72152,96728,96728,96728,145880,145880,145880,145880,145880,244184,244184,244184,244184,244184,244184,244184,244184,244184,244184,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,440792,834008,834008,834008,834008,834008,834008,834008,834008,834008,834008
82000,60736,73024,97600,97600,97600,146752,146752,146752,146752,146752,245056,245056,245056,245056,245056,245056,245056,245056,245056,245056,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,441664,834880,834880,834880,834880,834880,834880,834880,834880,834880,834880
84000,61616,73904,98480,98480,98480,147632,147632,147632,147632,147632,245936,245936,245936,245936,245936,245936,245936,245936,245936,245936,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,442544,835760,835760,835760,835760,835760,835760,835760,835760,835760,835760
86000,62508,74796,99372,99372,99372,148524,148524,148524,148524,148524,246828,246828,246828,246828,246828,246828,246828,246828,246828,246828,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,443436,836652,836652,836652,836652,836652,836652,836652,836652,836652,836652
88000,63384,75672,100248,100248,100248,149400,149400,149400,149400,149400,247704,247704,247704,247704,247704,247704,247704,247704,247704,247704,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,444312,837528,837528,837528,837528,837528,837528,837528,837528,837528,837528
90000,64948,77236,101812,101812,101812,150964,150964,150964,150964,150964,249268,249268,249268,249268,249268,249268,249268,249268,249268,249268,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,445876,839092,839092,839092,839092,839092,839092,839092,839092,839092,839092
92000,65824,78112,102688,102688,102688,151840,151840,151840,151840,151840,250144,250144,250144,250144,250144,250144,250144,250144,250144,250144,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,446752,839968,839968,839968,839968,839968,839968,839968,839968,839968,839968
94000,66700,78988,103564,103564,103564,152716,152716,152716,152716,152716,251020,251020,251020,251020,251020,251020,251020,251020,251020,251020,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,447628,840844,840844,840844,840844,840844,840844,840844,840844,840844,840844
96000,67572,79860,104436,104436,104436,153588,153588,153588,153588,153588,251892,251892,251892,251892,251892,251892,251892,251892,251892,251892,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,448500,841716,841716,841716,841716,841716,841716,841716,841716,841716,841716
98000,68436,80724,105300,105300,105300,154452,154452,154452,154452,154452,252756,252756,252756,252756,252756,252756,252756,252756,252756,252756,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,449364,842580,842580,842580,842580,842580,842580,842580,842580,842580,842580
100000,69304,81592,106168,106168,106168,155320,155320,155320,155320,155320,253624,253624,253624,253624,253624,253624,253624,253624,253624,253624,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,450232,843448,843448,843448,843448,843448,843448,843448,843448,843448,843448
